age,sex,marker,mean,median,std,hdi_lower,hdi_upper
55.1,F,alp,1.1724394369811462,1.1725769383714568,0.03416119467756792,1.106068281425236,1.2319131432125563
55.6,F,alp,1.1754374407691317,1.1755130929172262,0.035430188937135294,1.1084604376111113,1.2387093924743287
56.1,F,alp,1.1762198420058416,1.1761474333949324,0.03622977577395194,1.1058369601500744,1.2394511935159453
56.6,F,alp,1.1747612257646871,1.1749249567069855,0.03655656843588896,1.103817218723046,1.240214575740048
57.1,F,alp,1.1711380159394749,1.1715782994380255,0.03650847578600768,1.1072624730103509,1.2429488510740463
57.6,F,alp,1.1655210186790654,1.1649765901281657,0.0362515606892995,1.092478609389491,1.226545095689251
58.1,F,alp,1.1581598863288098,1.1576911833452956,0.03596581275457795,1.0864307151202761,1.2196746144441968
58.6,F,alp,1.1493617729097967,1.1484744708861052,0.03578562073761277,1.080227088612318,1.2128251899910434
59.1,F,alp,1.1394670995426983,1.1381436375949785,0.03575822328561942,1.0737759747711229,1.205943050565209
59.6,F,alp,1.1288254220313605,1.127358964075981,0.035838256217015696,1.066367184293545,1.1975561051694288
60.1,F,alp,1.1177739494060799,1.115842322558339,0.03591694967248462,1.0600908248433487,1.1926955176292477
60.6,F,alp,1.1066204728822613,1.1047743656169517,0.03586621484598081,1.0449637531349345,1.1768285073565354
61.1,F,alp,1.095631550263719,1.0931129586192088,0.03557609509349736,1.030197653749971,1.159932556277039
61.6,F,alp,1.0850259532843385,1.08189074915867,0.03497529934485451,1.0210882217772699,1.1461092617740203
62.1,F,alp,1.074972759944154,1.0707389212794562,0.03403577236156318,1.0152637815159733,1.1340901010092805
62.6,F,alp,1.0655931125532103,1.0608629007626282,0.03276712331179511,1.0065326501090461,1.119596919507067
63.1,F,alp,1.0569645456327361,1.0517708245372517,0.031206643071041644,1.003129583262327,1.1080500446263037
63.6,F,alp,1.0491268534269875,1.0439604672284655,0.029408750259235734,1.0020147403907715,1.0978617512980424
64.1,F,alp,1.0420886388082562,1.0366729533172756,0.02743585301931398,1.0010260112819667,1.087734464307784
64.6,F,alp,1.035833897327192,1.0305346602817198,0.025351347901508635,1.0013784820994058,1.0794010951540127
65.1,F,alp,1.0303281958021941,1.0245629201966486,0.023214770905304716,1.0001264789382482,1.069636281758177
65.6,F,alp,1.0255241791817742,1.0198235165631497,0.021078794805872512,1.0000577563551942,1.0620468769966827
66.1,F,alp,1.0213662740420937,1.0154563463854498,0.01898767030294242,1.0000253672681498,1.0552449401767268
66.6,F,alp,1.017794553680168,1.0121148449293524,0.016976723742000408,1.0000107162981855,1.049303685897188
67.1,F,alp,1.014747794563349,1.0093432793610178,0.015072583433605237,1.0000043543474881,1.0433812010329089
67.6,F,alp,1.0121657940945075,1.007191239641576,0.013293874601992873,1.0000017018847571,1.0380496314902625
68.1,F,alp,1.0099910416726359,1.0055241948625089,0.011652184730659485,1.0000006399024557,1.0330242648569303
68.6,F,alp,1.0081698440110096,1.0040548812688623,0.010153152470153887,1.0000002315171777,1.0287457626786285
69.1,F,alp,1.006653005570366,1.0029991363931878,0.008797574883033595,1.0000000806484401,1.0247184716533722
69.6,F,alp,1.0053961588013836,1.002192634498639,0.007582461295364283,1.0000000270879927,1.0207987840786032
