c_bone,mean,median,std,hdi_lower,hdi_upper
8979.797979797979,37.11511407965461,36.063840884015654,9.209115797957457,20.705466064677474,54.03437614001086
9130.30303030303,36.91539003492118,35.83419836215312,9.197044896552251,20.48004873871008,54.008248438300186
9280.80808080808,36.72459498954171,35.69078202673657,9.18537183711405,20.578206105267697,54.1908804898682
9431.31313131313,36.5421873261183,35.41689507553181,9.174085221376977,20.52315175433087,54.03187364831663
9581.81818181818,36.36766562994374,35.26628352735567,9.163173450429149,20.71253925271344,54.20203944171666
9732.323232323231,36.20056525263612,35.09460817444821,9.152624844446544,20.523248211436336,53.92117926760724
9882.828282828283,36.040455199166814,34.978089626568945,9.142427737763683,20.134164338219065,53.47657970873896
10033.333333333332,35.88693530614354,34.91189554672464,9.132570553976407,19.98710288405254,53.20788271846549
10183.838383838383,35.73963368240911,34.780397996412646,9.12304186486972,19.827934910349608,52.94418239674904
10334.343434343433,35.59820438592826,34.62414273417919,9.113830436236373,19.672652790859086,52.685337466858364
10484.848484848484,35.462325313571725,34.52467264102613,9.10492526306365,19.495616315610064,52.43121201660665
10635.353535353534,35.33169628279639,34.41089632681315,9.09631559609361,19.38555899327295,52.26390858224862
10785.858585858585,35.20603728636369,34.357606295083905,9.087990961380871,19.24200500719675,52.05481830532347
10936.363636363636,35.085086903176254,34.27441558649079,9.079941174166763,19.1266225639959,51.88636869543247
11086.868686868685,34.96860085004561,34.17225700279094,9.072156348141661,19.006660169488896,51.731391109513226
11237.373737373737,34.8563506607614,34.04833654207215,9.064626900968818,18.892531748979042,51.62403639716271
11387.878787878786,34.74812248022828,33.96190223657392,9.057343556783302,18.61807588249535,51.341797946594006
11538.383838383837,34.64371596268493,33.84503903642478,9.050297346249325,18.773521898153653,51.45979348036857
11688.888888888889,34.542943264136476,33.77400032040997,9.043479604654848,18.561198330793253,51.28092480514945
11839.393939393938,34.44562812013548,33.638595106877474,9.036881968436703,18.487804613452713,51.220108644749075
11989.89898989899,34.3516050009366,33.48770810517387,9.030496370459963,17.963717381056856,50.65310588733838
12140.404040404039,34.26071833685548,33.39180835045934,9.024315034318613,17.846472205495854,50.53644691983611
12290.90909090909,34.17282180737511,33.335979874816154,9.01833046787787,19.490655559187843,52.17024794922096
12441.41414141414,34.087777688185504,33.25304033169209,9.012535456240396,19.447534384656684,52.022566689216276
12591.91919191919,34.005456250918435,33.22012019007051,9.006923054286794,19.406235638904963,51.93969310901212
12742.424242424242,33.925735210847535,33.1680260777653,9.001486578915015,19.366663142434483,51.871241331812136
12892.929292929291,33.848499218290776,33.150073474967,8.996219601081384,19.305490979070168,51.80479229803196
13043.434343434343,33.7736393898619,33.09519109354078,8.99111593772814,19.20043165055155,51.74026837397586
13193.939393939392,33.70105287608555,33.0504013501981,8.986169643667187,17.91319672175028,50.45268922280902
13344.444444444443,33.63064246222907,32.994485035728005,8.981375003477444,17.828409832029834,50.361035460022606
13494.949494949493,33.56231619949547,32.91097445536623,8.97672652346246,18.050176850539444,50.56578405889135
13645.454545454544,33.495987063994825,32.86650486462905,8.972218923706299,18.502578267353837,50.9451594125448
13795.959595959595,33.431572641150574,32.82972321974607,8.967847130258344,17.909218385976732,50.3242557491476
